时间,Twitter ID,用户名,正文,回复,转发,点赞
"2017-08-08, 5:50 PM",DavidAharoni,David Aharoni,Techology is cool but so are you! Be thankful for what you have. #tech #fintech #AI #teslamodel3 #DeepLearningpic.twitter.com/YbF5Tjjhvk,0,0,1
"2017-08-08, 5:45 PM",Jasonrbirchall,Jason R Birchall,@elonmusk Elon please can u confirm the larger wheels will be available when the stunning #teslamodel3 reaches the uk,0,0,0
"2017-08-08, 5:44 PM",Jasonrbirchall,Jason R Birchall,Favourite photos of the #teslamodel3 sporting larger wheels including the 21inch grey turbines  looking stunning  pic.twitter.com/r1OWWWentI,1,0,0
"2017-08-08, 4:57 PM",paulalexanderf1,paul alexander,Tesla Model 3 launch event in 5 minutes https://youtu.be/6uK6BIVzcxU  via @YouTube #i'm-on-board #teslamodel3 #ournextcar #inspiring #wow,0,0,0
"2017-08-08, 3:55 PM",The_FaizanAhmad,Faizan Ahmad,"@elonmusk makes #Humanity interplanetary, he makes self driving cars too, @TeslaMotors! He's the saviour of #humans! #ElonMusk #TeslaModel3",0,0,0
"2017-08-08, 3:46 PM",plugshare,PlugShare,Always happy when major #automakers launch new improved & #affordable #electriccars!! #TeslaModel3 is HUGE MILESTONE http://bit.ly/2vgFCBA,0,8,15
"2017-08-08, 3:25 PM",therealautoblog,Autoblog,"2018 @Nissan #Leaf pricing, power details leaked. We've got 'em. Undercuts #Chevy #Bolt, #teslamodel3 -- by a lot: http://bit.ly/2umbnX0 pic.twitter.com/CiUcOtdScy",3,7,15
"2017-08-08, 9:11 PM",qn215,Quan Nguyen,So what would happen to a #teslamodel3 in #HoustonFloods ? Would my passengers and I be electrocuted @TeslaMotors,0,0,0
"2017-08-08, 8:39 PM",RMPerkinson,Randall Perkinson,"With 450,000+ people in front of me, it will be awhile before I have to make my color, wheel, and other choices.  #TeslaModel3 #HurryUpTeslapic.twitter.com/FCd24ZAbmd",0,0,1
"2017-08-08, 8:30 PM",OurRealtorLV,Luis Villacres®,I'm I the only one who thinks @elonmusk looks a lot like Michael Merline from #Arrow? Amazing car by the way. #teslamodel3 #Teslapic.twitter.com/Dc4g9XJ4ZH,1,0,1
"2017-08-08, 8:11 PM",DemonJim,DemonJim,Here in the UK of course we call a frunk a froot. #motoring #cars #TeslaModel3 #EV #froots,0,0,0
"2017-08-08, 7:55 PM",monica_mtg,monica g,I waaaaant #teslamodel3 #2moreyearshttps://twitter.com/motortrend/status/891149337639608324 …,0,0,1
"2017-08-08, 6:01 PM",mantaray1990,Storm Ikin,So they say. Driving Tesla’s Model 3 Changes Everything http://j.mp/2uT1Fyd  #TeslaModel3 pic.twitter.com/7U7sIIJb4C,0,0,0
"2017-08-08, 5:50 PM",DavidAharoni,David Aharoni,Techology is cool but so are you! Be thankful for what you have. #tech #fintech #AI #teslamodel3 #DeepLearningpic.twitter.com/YbF5Tjjhvk,0,0,1
"2017-08-08, 5:45 PM",Jasonrbirchall,Jason R Birchall,@elonmusk Elon please can u confirm the larger wheels will be available when the stunning #teslamodel3 reaches the uk,0,0,0
"2017-08-08, 5:44 PM",Jasonrbirchall,Jason R Birchall,Favourite photos of the #teslamodel3 sporting larger wheels including the 21inch grey turbines  looking stunning  pic.twitter.com/r1OWWWentI,1,0,0
"2017-08-08, 4:57 PM",paulalexanderf1,paul alexander,Tesla Model 3 launch event in 5 minutes https://youtu.be/6uK6BIVzcxU  via @YouTube #i'm-on-board #teslamodel3 #ournextcar #inspiring #wow,0,0,0
"2017-08-08, 3:55 PM",The_FaizanAhmad,Faizan Ahmad,"@elonmusk makes #Humanity interplanetary, he makes self driving cars too, @TeslaMotors! He's the saviour of #humans! #ElonMusk #TeslaModel3",0,0,0
"2017-08-08, 3:46 PM",plugshare,PlugShare,Always happy when major #automakers launch new improved & #affordable #electriccars!! #TeslaModel3 is HUGE MILESTONE http://bit.ly/2vgFCBA,0,8,15
"2017-08-08, 3:25 PM",therealautoblog,Autoblog,"2018 @Nissan #Leaf pricing, power details leaked. We've got 'em. Undercuts #Chevy #Bolt, #teslamodel3 -- by a lot: http://bit.ly/2umbnX0 pic.twitter.com/CiUcOtdScy",3,7,15
"2017-08-08, 3:02 PM",G33PERS,Geepers,"@TeslaMotors In the UK, is a frunk called a froot? #frunk #tesla #teslamodel3",0,0,0
"2017-08-08, 2:21 PM",doradoz423,Not You,#electricvehicles kill children but you're saving the #environment right https://www.google.com/amp/www.dailymail.co.uk/news/article-4764208/amp/Child-miners-aged-four-living-hell-Earth.html … @TeslaMotors #Tesla #TeslaModel3,0,0,0
"2017-08-08, 2:18 PM",Nakashon,Asaf Nakash,Tesla’s Model 3 Is Making Electric Vehicles Successful Even Before Its Launch http://crwd.fr/2uHSleR  #tech #tesla #teslamodel3 #ElectricCarpic.twitter.com/G2FAEsdZgZ,0,0,0
"2017-08-08, 2:10 PM",DanBuk4,Daniel Buk,How #Tesla Could Become The World's Dominant Automotive Company By 2030 http://bit.ly/2wqAN7f  #TSLA #TeslaModel3 @GALI130 @HyperChangeTV,0,0,0
"2017-08-08, 2:08 PM",ashleybridget,Ashley McDonald,Good picture of the Golden Gate Bridge #SanFrancisco #teslamodel3 pic.twitter.com/RKXsQ9MdQ2,0,0,3
"2017-08-08, 2:01 PM",DHQLounge,Digital HeadQuaters,GM shows #Tesla how to make a truly mass-market electric car https://goo.gl/fb/atYzNd  #china #teslamodel3,0,0,0
"2017-08-08, 1:55 PM",c4chaos,~C4Chaos,"*signature RED* please 
@ElonMusk Just Confirmed a ‘Special’ #TeslaModel3 Surprise https://www.inverse.com/article/35144-elon-musk-tesla-model-3-surprise …",0,0,0
"2017-08-08, 2:21 PM",doradoz423,Not You,#electricvehicles kill children but you're saving the #environment right https://www.google.com/amp/www.dailymail.co.uk/news/article-4764208/amp/Child-miners-aged-four-living-hell-Earth.html … @TeslaMotors #Tesla #TeslaModel3,0,0,0
"2017-08-08, 2:18 PM",Nakashon,Asaf Nakash,Tesla’s Model 3 Is Making Electric Vehicles Successful Even Before Its Launch http://crwd.fr/2uHSleR  #tech #tesla #teslamodel3 #ElectricCarpic.twitter.com/G2FAEsdZgZ,0,0,0
"2017-08-08, 2:10 PM",DanBuk4,Daniel Buk,How #Tesla Could Become The World's Dominant Automotive Company By 2030 http://bit.ly/2wqAN7f  #TSLA #TeslaModel3 @GALI130 @HyperChangeTV,0,0,0
"2017-08-08, 2:08 PM",ashleybridget,Ashley McDonald,Good picture of the Golden Gate Bridge #SanFrancisco #teslamodel3 pic.twitter.com/RKXsQ9MdQ2,0,0,3
"2017-08-08, 2:01 PM",DHQLounge,Digital HeadQuaters,GM shows #Tesla how to make a truly mass-market electric car https://goo.gl/fb/atYzNd  #china #teslamodel3,0,0,0
"2017-08-08, 1:55 PM",c4chaos,~C4Chaos,"*signature RED* please 
@ElonMusk Just Confirmed a ‘Special’ #TeslaModel3 Surprise https://www.inverse.com/article/35144-elon-musk-tesla-model-3-surprise …",0,0,0
"2017-08-08, 1:54 PM",Alex_Kump,Alex Kump,"Behind the scenes @ #TeslaModel3 delivery event on July 28th.

https://youtu.be/DzP4VAMFBns",0,0,0
"2017-08-08, 1:26 PM",spooner_web,just_spoon®,258PS in der Basis Version? Nice. #teslamodel3  http://teslamag.de/news/tesla-model3-behoerdendokumente-kwh-akkupaket-15660 …,0,0,1
"2017-08-08, 11:03 AM",masterofdisrupt,Firms Kanayo,"$TSLA disrupted the automobile industry, but it's become obvious that it's a poorly run company. #Tesla #teslamodel3",0,1,0
"2017-08-08, 10:59 AM",TimKelleherCorp,Tim Kelleher,Still long $TSLA and adding today - Earnings and #AmberHeard uncertainty lifted - ATH's possibly in play #Tesla #teslamodel3 @elonmusk,0,0,0
"2017-08-08, 10:53 AM",abbywooden,Abby Tohline Wooden,"""The minute you approach the Model 3, you realize you’re in for a new sort of car experience."" https://bloom.bg/2woAZnK  #tesla #TeslaModel3 pic.twitter.com/boqWDnxUZG",0,0,0
"2017-08-08, 10:16 AM",jasongewirtz,Jason Gewirtz,#teslamodel3 #TeslaMotors #tech #StockMarket ... Wall Street's newest biggest Tesla bull...https://www.cnbc.com/2017/08/08/teslas-new-top-bull-sees-25-percent-stock-bump-from-model-3.html …,0,0,1
"2017-08-08, 10:13 AM",mplande,Petter/Maria Lande,"@elonmusk Hope to get my #teslamodel3 soon. Its been a while since reservation.. I must be first in line, even before @BjornNylandpic.twitter.com/BvHaLEQRti",0,0,0
"2017-08-08, 9:57 AM",sleighingthelaw,Aaron,#Bubbles is her name @TeslaMotors @elonmusk #TeslaModel3 https://twitter.com/electrekco/status/894664365072429061 …,0,0,0
"2017-08-08, 9:51 AM",cleardiamondphx,cleardiamond,#elonmusk #teslamodel3 Tesla's hot stock drives huge buy-in from market funds — maybe too huge https://www.autoblog.com/2017/08/08/teslas-hot-stock-mutual-funds-exchange-traded-funds-etfs-holdings/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/qx4kWmWZ3Q,0,0,0
"2017-08-08, 9:45 AM",GerberKawasaki,Ross Gerber,Stocks start lower but Tesla jumps higher as they easily raise the money needed to finish #TeslaModel3 ramp. Sorry shorts. $tsla,2,2,8
"2017-08-08, 9:27 AM",madengr,Louis Brown,Pedals & steering column look out of place in #teslamodel3 ; obvious in near future they'll be optional. pic.twitter.com/pXMFvFV6T8,0,0,0
"2017-08-08, 9:22 AM",gordianhense,gordian hense,Are reservation holder paid by competitors to draw back their reservation? - #teslamodel3 Would be a cheap PR-Campain!,0,0,0
"2017-08-08, 8:56 AM",sowheelsindia,sowheels,"In case you missed this 

Check - https://goo.gl/x3WdxR 

#car #cars #auto #autos #automotive #tesla #automobile #TeslaModel3 #TeslaMotors",0,0,0
"2017-08-08, 8:35 AM",QuezX_Bytes,QuezX Bytes,"This #Indian co will supply motor for @TeslaMotors
#Igarashi #TeslaModel3 @elonmusk

Find out at http://bytes.quezx.com pic.twitter.com/PqdSO0GDuI",0,0,0
"2017-08-08, 6:40 AM",A3vdBerg,Adri van den Berg,#teslamodel3 #Tesla is a D-class car (and model S is a F-class car) in Europe. So it is still expensive untill we get a better C class car!https://twitter.com/climate/status/894676266154119173 …,1,0,0
"2017-08-08, 6:36 AM",1BlogToysTech,#1Blog,"Driving Tesla's Model 3 Changes Everything
Bloomberg #teslamodel3 #1Bloghttps://www.bloomberg.com/news/articles/2017-07-31/driving-tesla-s-model-3-changes-everything …",0,1,1
"2017-08-08, 6:36 AM",sowheelsindia,sowheels,"In case you missed this 

Check - https://goo.gl/x3WdxR 

#car #cars #auto #autos #automotive #tesla #automobile #TeslaModel3 #TeslaMotorspic.twitter.com/6iM50g9Az1",0,0,1
"2017-08-08, 6:30 AM",brainy5s,Brainy Tech,Why Tesla Is Unstoppable #tesla #teslamodel3 #model 3http://youtu.be/DPvxl2ypCFw?a,0,0,0
"2017-08-08, 6:26 AM",willevanparker,Will Parker,Will the #teslamodel3 sense desire? https://www.linkedin.com/pulse/autonomous-cars-sense-desire-will-parker … #tesla #AutonomousVehicles #electricvehicles,0,0,0
"2017-08-08, 6:11 AM",cleanenergycan,Clean Energy Canada,"The year's most anticipated EV, the #TeslaModel3, has been reviewed. And it's good:  http://mailchi.mp/cleanenergycanada/gigafactories-galore-1861525 …  #cleangrowth",0,3,2
"2017-08-08, 6:01 AM",imaginethis247,Imagine This,US electric car manufacturer Tesla plans to raise $1.5bn (£1.15bn) to fund production of its new Model 3 car. #cars #teslamodel3 #BizHour,0,0,0
"2017-08-08, 5:59 AM",Adan__world,Ferragamo_Falcon,Lol the day tesla get that wood grain they will have almost all the African American population in the south in there pocket #teslamodel3,0,0,0
"2017-08-08, 5:57 AM",WesHellyar,Wes Hellyar,The #TeslaModel3 is going to eat BMW and Mercedes breakfast... #ElectricCarspic.twitter.com/BT1e3WxZ1i,0,0,1
"2017-08-08, 3:33 AM",TeslaBargain,Tesla Bargain,"Too late, sold our MB last year, driving our #TeslaModelS exclusively, having a #TeslaModel3 reservation as well. Never an ICE car again!",0,4,23
"2017-08-08, 3:18 AM",GoldenTalon,Jinho Choi,Here are 8 reasons why #TeslaModel3 has failed. http://mashable.com/2017/08/01/why-you-should-think-twice-before-buying-tesla-model-3/#EeHsUqaa_iqN …,1,0,1
"2017-08-08, 3:18 AM",TrendGizmo,TREND GIZMO,http://bit.ly/2vJYEBW  : #TeslaModel3 #BigBattery - Tesla Model 3: One big battery secret just got exposedpic.twitter.com/1opokuBliQ,0,0,0
"2017-08-08, 2:48 AM",ians_india,IANS Tweets,#Tesla announces $1.5 bn bonds issue to fund Model 3: http://ians.in/index.php?param=news/C-1-928042 … @TeslaMotors #TeslaModel3,0,1,1
"2017-08-08, 1:12 AM",sharanyanlk,Sharanyan Sharma,"This is how @TeslaMotors Ruling the #automobile Industry with #TeslaModel3 vs #BMW , #MercedesBenzpic.twitter.com/rw6Bn4Xx7o",0,0,0
"2017-08-08, 1:02 AM",i_s_ishan_singh,ISHAN SINGH,"Goals ... 
#Tesla #TeslaModel3 pic.twitter.com/c8Ho4kL7So",0,0,0
"2017-08-07, 9:44 PM",wearspacewear,wear,#Tesla #teslamodel3 #SpaceX  @kimbal @elonmusk  @woodhaus2 tesla bumper stickers made on semi homemade CNC machine.http://www.ebay.com/itm/TESLA-STICKER/182707908974 …pic.twitter.com/RwrrZda3rF,0,0,0
"2017-08-07, 8:20 PM",ARULtd,Arafura Resources,Validates $ARU info from non-Chinese industry source that Zhongke Sanhuan Hi-tech is #TeslaModel3 magnet supplier http://bit.ly/2vz0Ag9 https://twitter.com/AdamasIntel/status/894696835599749120 …,0,0,1
"2017-08-07, 8:13 PM",Nagleess,Nagleess,"Public Chargers Are A Real Pain, So Why Is Everyone Clamoring For Them? https://buff.ly/2vIpNVC  #electriccars #TeslaModel3 #BoltEVpic.twitter.com/mlhljl8gmQ",0,1,0
"2017-08-07, 7:46 PM",stevegerritsen,Steve Gerritsen,My domain http://Tesla3.co  is for sale. The #TeslaModel3 is the hottest car this year! Great affordable #domain for Tesla3. #Tesla,0,0,0
"2017-08-08, 1:12 AM",sharanyanlk,Sharanyan Sharma,"This is how @TeslaMotors Ruling the #automobile Industry with #TeslaModel3 vs #BMW , #MercedesBenzpic.twitter.com/rw6Bn4Xx7o",0,0,0
"2017-08-08, 1:02 AM",i_s_ishan_singh,ISHAN SINGH,"Goals ... 
#Tesla #TeslaModel3 pic.twitter.com/c8Ho4kL7So",0,0,0
"2017-08-07, 9:44 PM",wearspacewear,wear,#Tesla #teslamodel3 #SpaceX  @kimbal @elonmusk  @woodhaus2 tesla bumper stickers made on semi homemade CNC machine.http://www.ebay.com/itm/TESLA-STICKER/182707908974 …pic.twitter.com/RwrrZda3rF,0,0,0
"2017-08-07, 8:20 PM",ARULtd,Arafura Resources,Validates $ARU info from non-Chinese industry source that Zhongke Sanhuan Hi-tech is #TeslaModel3 magnet supplier http://bit.ly/2vz0Ag9 https://twitter.com/AdamasIntel/status/894696835599749120 …,0,0,1
"2017-08-07, 8:13 PM",Nagleess,Nagleess,"Public Chargers Are A Real Pain, So Why Is Everyone Clamoring For Them? https://buff.ly/2vIpNVC  #electriccars #TeslaModel3 #BoltEVpic.twitter.com/mlhljl8gmQ",0,1,0
"2017-08-07, 7:46 PM",stevegerritsen,Steve Gerritsen,My domain http://Tesla3.co  is for sale. The #TeslaModel3 is the hottest car this year! Great affordable #domain for Tesla3. #Tesla,0,0,0
"2017-08-07, 6:52 PM",shaunakbangale,Shaunak Bangale,This is so cool! https://goo.gl/xLtLhh  #ElonMusk #SpaceX #Tesla #TeslaModel3,0,0,0
"2017-08-07, 6:39 PM",DomHennequin,Dom Hennequin,"Tesla, now a meeting business.
 https://www.ft.com/content/463e6db4-7b90-11e7-ab01-a13271d1ee9c … via @FT

#Tesla #TeslaModel3 #business",0,0,0
"2017-08-07, 6:19 PM",chrisgrey101,Chris Greyling,#ElonMusk #TeslaModel3 does anyone know why Tesla removed induction motor from model3? :-(,0,0,1
"2017-08-07, 6:09 PM",CollectivePitch,Brett K,"Got an opportunity to drive a Tesla Model X!  Incredible vehicle. No want here, simply a NEED!
#ElonMusk #TeslaModel3 #Teslapic.twitter.com/oVwMoxjJfG",0,0,0
"2017-08-07, 5:56 PM",johnwasik,John F. Wasik,How Nikola Tesla influenced Musk https://www.amazon.com/Lightning-Strikes-Timeless-Lessons-Creativity/dp/1454917687 … @MyTeslaBlog #teslamodel3 #ElonMusk @Teslarati #electricvehicles @ieeexp #Tesla,0,1,1
"2017-08-07, 5:15 PM",SneakerWonk,"Adam, SneakerWonk",#Tesla seeks $1.5 billion #junkbonds #issue to #fund #Model3 #production https://reut.rs/2uywVza  #TeslaModel3 #ElectricCars #Cars #ElonMusk,0,0,0
"2017-08-07, 5:00 PM",NederlandMerijn,merijn 🐰,80% of the journalists that test-drove a #TeslaModel3 said they would buy it. Most of the remaining 20% said they would probably buy it.,0,1,1
"2017-08-07, 1:47 PM",evannex_com,EVANNEX for Tesla,"Check out these #Tesla Model 3 test drives, watch here: http://ow.ly/f9Bt30eek86  $TSLA #TeslaMotors #TeslaModel3 #ElectricVehicle #ElonMusk",0,2,6
"2017-08-07, 1:20 PM",drjeff_unb,Dr. Jeff McNally,"In push to get Model 3 to masses, Tesla starts raising cash
http://www.ctvnews.ca/business/in-push-to-get-model-3-to-masses-tesla-starts-raising-cash-1.3535842 … #teslamodel3 #Elonmusk #Tesla",0,0,0
"2017-08-07, 1:02 PM",speedluxcom,SpeedLux,"Tesla plans to raise $1.5 billion for Model 3 production http://speedlux.com/tesla-plans-raise-1-5-billion-model-3-production/ …

#Tesla #TeslaModel3 #carnews",0,0,0
"2017-08-07, 12:39 PM",fivechapman,Scott Chapman,Interesting business model. Interesting company. #Tesla #TeslaMotors #TeslaModel3 #subsidizedhttps://twitter.com/Reuters/status/894597502464348160 …,0,1,0
"2017-08-07, 12:38 PM",torquenewsauto,Torque News,2 Reasons Tesla Model 3 Is Unlikely To Be Most Efficient EV For 2017 https://www.torquenews.com/1083/2-reasons-tesla-model-3-unlikely-be-most-efficient-ev-2017 … #TeslaModel3 #Tesla #EVEfficiency,0,0,0
"2017-08-07, 12:20 PM",GreenerTalk,AbbaShayan,"""OPINION: Can we wean Elon Musk off government support already?"" #Tesla #TeslaModel3 #USPoliticshttp://thehill.com/blogs/pundits-blog/economy-budget/345338-can-we-wean-elon-musk-off-government-support-already …",0,0,0
"2017-08-07, 12:19 PM",amichaelevansjr,A Michael Evans Jr,"No peeking.
#tesla #teslamod #teslaowner #teslamodel3 #tesla3… https://www.instagram.com/p/BXf8DGNHXNtnL1hZVzusWKpGwyWpIFuzu-lGaY0/ …",0,0,0
"2017-08-07, 6:39 PM",DomHennequin,Dom Hennequin,"Tesla, now a meeting business.
 https://www.ft.com/content/463e6db4-7b90-11e7-ab01-a13271d1ee9c … via @FT

#Tesla #TeslaModel3 #business",0,0,0
"2017-08-07, 6:19 PM",chrisgrey101,Chris Greyling,#ElonMusk #TeslaModel3 does anyone know why Tesla removed induction motor from model3? :-(,0,0,1
"2017-08-07, 6:09 PM",CollectivePitch,Brett K,"Got an opportunity to drive a Tesla Model X!  Incredible vehicle. No want here, simply a NEED!
#ElonMusk #TeslaModel3 #Teslapic.twitter.com/oVwMoxjJfG",0,0,0
"2017-08-07, 5:56 PM",johnwasik,John F. Wasik,How Nikola Tesla influenced Musk https://www.amazon.com/Lightning-Strikes-Timeless-Lessons-Creativity/dp/1454917687 … @MyTeslaBlog #teslamodel3 #ElonMusk @Teslarati #electricvehicles @ieeexp #Tesla,0,1,1
"2017-08-07, 5:15 PM",SneakerWonk,"Adam, SneakerWonk",#Tesla seeks $1.5 billion #junkbonds #issue to #fund #Model3 #production https://reut.rs/2uywVza  #TeslaModel3 #ElectricCars #Cars #ElonMusk,0,0,0
"2017-08-07, 5:00 PM",NederlandMerijn,merijn 🐰,80% of the journalists that test-drove a #TeslaModel3 said they would buy it. Most of the remaining 20% said they would probably buy it.,0,1,1
"2017-08-07, 1:47 PM",evannex_com,EVANNEX for Tesla,"Check out these #Tesla Model 3 test drives, watch here: http://ow.ly/f9Bt30eek86  $TSLA #TeslaMotors #TeslaModel3 #ElectricVehicle #ElonMusk",0,2,6
"2017-08-07, 1:20 PM",drjeff_unb,Dr. Jeff McNally,"In push to get Model 3 to masses, Tesla starts raising cash
http://www.ctvnews.ca/business/in-push-to-get-model-3-to-masses-tesla-starts-raising-cash-1.3535842 … #teslamodel3 #Elonmusk #Tesla",0,0,0
"2017-08-07, 1:02 PM",speedluxcom,SpeedLux,"Tesla plans to raise $1.5 billion for Model 3 production http://speedlux.com/tesla-plans-raise-1-5-billion-model-3-production/ …

#Tesla #TeslaModel3 #carnews",0,0,0
"2017-08-07, 12:39 PM",fivechapman,Scott Chapman,Interesting business model. Interesting company. #Tesla #TeslaMotors #TeslaModel3 #subsidizedhttps://twitter.com/Reuters/status/894597502464348160 …,0,1,0
